source,HPO_term_VarName,HPO_term_name,HPO_term_id,highlighted,adjusted_p_value,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,intersections
HP,Neoplasm_of_the_genitourinary_tract,Neoplasm of the genitourinary tract,HP:0007379,FALSE,8.65527E-06,5.062719135266029,234,173,28,4958,"ADA2,BRCA1,BRCA2,BRIP1,GATA1,KCNQ1,PALB2,RAD51,RAD51C,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SMAD4,STK11,TSR2"
HP,Recurrent_infections,Recurrent infections,HP:0002719,FALSE,1.00069E-05,4.999702453,971,173,66,4958,"ADA2,ALPL,BRCA1,BRCA2,BRIP1,BTK,C3,CD40LG,CFB,CFH,CFI,CLCN7,COG1,CTC1,DKC1,DNAJC21,ELANE,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FMO3,FOXP3,G6PC3,GATA1,GBA1,HBB,HLA-DQB1,IFIH1,LMBRD1,LYST,MAD2L2,PALB2,PEPD,PLEC,RAD51,RAD51C,RFWD3,RMRP,RPL11,SAMD9,SAMD9L,SBDS,SLC2A1,SLC37A4,SLC46A1,SLC7A7,SLX4,SMARCAL1,SMPD1,SRP54,TBX1,TERT,TGFB1,TINF2,UBE2T,UROS,WAS,WDR19,XRCC2"
HP,Cholestasis,Cholestasis,HP:0001396,FALSE,1.03569E-05,4.984770465620685,283,173,31,4958,"ALG8,ANKS6,ATP7B,BAAT,BRCA1,BRCA2,CDAN1,CDIN1,CEP83,DCDC2,EPB42,HBB,IFIH1,LIPA,LYST,MMACHC,NEK8,NPHP3,PALB2,PEPD,SLC25A13,SLC2A1,SLC37A4,SLC4A1,SMAD4,SMPD1,TMEM67,TREX1,UROS,POLG,POLG2"
HP,Internal_hemorrhage,Internal hemorrhage,HP:0011029,FALSE,1.07219E-05,4.969728278072138,333,173,34,4958,"ACVRL1,ADA2,ALPL,BRCA2,CD46,CFH,CFHR1,CFHR3,CFI,COL3A1,COL4A1,CTC1,ENG,F8,F9,FAH,GBA1,IFIH1,LMBRD1,MEN1,MMACHC,PCCA,PCCB,SAMD9,SBDS,SLC25A13,SLC7A7,SMAD4,STK11,TBX1,TERT,TREX1,VWF,WAS"
HP,Methylmalonic_aciduria,Methylmalonic aciduria,HP:0012120,FALSE,1.21391E-05,4.915813202810181,20,173,9,4958,"HCFC1,LMBRD1,MMAA,MMAB,MMACHC,MMADHC,MTR,MTRR,PRDX1"
HP,Abnormal_circulating_citrulline_concentration,Abnormal circulating citrulline concentration,HP:0011965,FALSE,1.21391E-05,4.915813202810181,20,173,9,4958,"SLC25A13,SLC7A7,MT-ATP6,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6"
HP,Headache,Headache,HP:0002315,FALSE,1.25299E-05,4.9020529624761835,335,173,34,4958,"ACVRL1,ADA2,BRCA2,CD46,CFH,CFI,COL3A1,COL4A1,ELANE,ENG,F8,GBA1,HLA-DQB1,IFIH1,LPIN2,MEN1,SLC19A2,SLC2A1,SMAD4,SMARCAL1,TERT,TGFB1,TREX1,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Slow_decrease_in_visual_acuity,Slow decrease in visual acuity,HP:0007924,FALSE,1.56249E-05,4.806181552320942,34,173,11,4958,"TERT,MT-ATP6,MT-CO1,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND4L,MT-ND4,MT-ND5,MT-ND6"
HP,Hydrocephalus,Hydrocephalus,HP:0000238,FALSE,1.56988E-05,4.804134127948017,408,173,38,4958,"BRCA1,BRCA2,BRIP1,CEP83,CLCN7,COL4A1,ERCC4,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,GBA1,HBA1,HBA2,MAD2L2,MMACHC,MTRR,NPHP1,PALB2,PRDX1,RAD51,RAD51C,RFWD3,SAMD9,SLC2A1,SLX4,TBX1,TERT,TMEM67,UBE2T,XRCC2,MT-CYB"
HP,Poikilocytosis,Poikilocytosis,HP:0004447,FALSE,1.61839E-05,4.790917332142074,60,173,14,4958,"ABCG8,CDAN1,CDIN1,CFH,CFHR1,CFHR3,EPB42,GATA1,HBB,MTTP,SLC2A1,SLC4A1,UROS,XK"
HP,Decreased_adenosylcobalamin,Decreased adenosylcobalamin,HP:0003145,FALSE,1.81827E-05,4.74034157,7,173,6,4958,"LMBRD1,MMAA,MMAB,MMACHC,MMADHC,PRDX1"
HP,Decreased_methionine_synthase_activity,Decreased methionine synthase activity,HP:0003524,FALSE,1.81827E-05,4.74034157,7,173,6,4958,"LMBRD1,MMACHC,MMADHC,MTR,MTRR,PRDX1"
HP,Limb_undergrowth,Limb undergrowth,HP:0009826,FALSE,1.85274E-05,4.732184365065421,242,173,28,4958,"ALPL,BRCA1,BRCA2,BRIP1,COG1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,MAD2L2,PALB2,RAD51,RAD51C,RBM8A,RFWD3,RMRP,RPL26,RPS19,SLX4,UBE2T,WDR19,XRCC2"
HP,Orofacial_cleft,Orofacial cleft,HP:0000202,FALSE,1.86741E-05,4.728760281583745,641,173,50,4958,"ADA2,BRCA1,BRCA2,BRIP1,COG1,COL4A1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,G6PC3,GATA1,LMBRD1,MAD2L2,NPHP1,PALB2,RAD51,RAD51C,RBM8A,RFWD3,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLX4,SMAD4,TBX1,TMEM67,TSR2,UBE2T,XRCC2,MT-CYB"
HP,Aplasia/hypoplasia_of_the_extremities,Aplasia/hypoplasia of the extremities,HP:0009815,FALSE,1.90591E-05,4.719896507085448,703,173,53,4958,"ADA2,ALPL,BRCA1,BRCA2,BRIP1,CLCN7,COG1,COL3A1,CTC1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,GATA1,HBA1,HBA2,MAD2L2,PALB2,RAD51,RAD51C,RBM8A,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLX4,SMAD4,TGFB1,TMEM67,TSR2,UBE2T,WDR19,XRCC2"
HP,Increased_blood_urea_nitrogen,Increased blood urea nitrogen,HP:0003138,FALSE,2.06108E-05,4.685904766156818,21,173,9,4958,"C3,CD46,CFB,CFH,CFHR1,CFHR3,CFI,ERCC4,THBD"
HP,Neoplasm_by_histology,Neoplasm by histology,HP:0011792,FALSE,2.09354E-05,4.679119131774242,359,173,35,4958,"ADA2,BRCA1,BRCA2,BRIP1,COL7A1,DKC1,ERCC4,GATA1,KCNQ1,MEN1,MMP1,PALB2,RAD51,RAD51C,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLC37A4,SMAD4,STK11,TERT,TSR2"
HP,Abnormality_of_the_endocrine_system,Abnormality of the endocrine system,HP:0000818,FALSE,2.22864E-05,4.651960131793274,1420,173,84,4958,"ADA2,ALG8,ATP7B,BRCA1,BRCA2,BRIP1,BTK,COL7A1,COQ2,CP,CTC1,DKC1,DNAJC21,ERCC4,FAH,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FOXP3,G6PC1,G6PC3,GBA1,GLA,HAMP,HBB,HLA-DQB1,IFIH1,KCNQ1,LIPA,LPIN2,MAD2L2,MEN1,MMP1,MTTP,NAF1,NPHP1,PALB2,RAD51,RAD51C,RFWD3,RMRP,SAMD9,SBDS,SLC19A2,SLC25A13,SLC37A4,SLC7A7,SLX4,SMAD4,SMARCAL1,SMPD1,SRP54,STK11,TBX1,TERT,TFR2,TGFB1,TINF2,TMEM67,TREX1,UBE2T,WAS,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Episodic_vomiting,Episodic vomiting,HP:0002572,FALSE,2.26595E-05,4.644750634853183,52,173,13,4958,"COQ2,FAH,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6"
HP,Migraine,Migraine,HP:0002076,FALSE,2.31647E-05,4.635172441099275,143,173,21,4958,"ACVRL1,ADA2,BRCA2,COL3A1,COL4A1,ENG,HLA-DQB1,SLC2A1,SMAD4,SMARCAL1,TREX1,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Craniofacial_cleft,Craniofacial cleft,HP:5201015,FALSE,2.4323E-05,4.613982715415895,646,173,50,4958,"ADA2,BRCA1,BRCA2,BRIP1,COG1,COL4A1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,G6PC3,GATA1,LMBRD1,MAD2L2,NPHP1,PALB2,RAD51,RAD51C,RBM8A,RFWD3,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLX4,SMAD4,TBX1,TMEM67,TSR2,UBE2T,XRCC2,MT-CYB"
HP,Glomerular_sclerosis,Glomerular sclerosis,HP:0000096,FALSE,2.51732E-05,4.599062338396525,94,173,17,4958,"COQ2,FAH,G6PC1,MUC1,PLEC,REN,SLC37A4,SMARCAL1,TREX1,WDR19,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
HP,Abnormal_spermatogenesis,Abnormal spermatogenesis,HP:0008669,FALSE,2.52652E-05,4.597476607337845,171,173,23,4958,"BRCA1,BRCA2,BRIP1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,GBA1,MAD2L2,PALB2,RAD51,RAD51C,RFWD3,SLX4,STK11,UBE2T,XRCC2"
HP,Abnormal_eye_morphology,Abnormal eye morphology,HP:0012372,FALSE,2.61108E-05,4.583179005677511,2472,173,122,4958,"ABCA1,ABCG8,ACVRL1,ADA2,ALG8,ALPL,ATP7B,BRCA1,BRCA2,BRIP1,BTK,CEP164,CEP83,CFH,CFHR1,CFHR3,CFI,CLCN7,COG1,COL3A1,COL4A1,COL7A1,COQ2,CP,CTC1,DKC1,DNAJC21,ENG,ERCC4,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,G6PC1,GATA1,GBA1,GLA,HBA1,HBA2,HBB,IFIH1,INVS,KCNQ1,LYST,MAD2L2,MMACHC,MMP1,MTTP,NEK8,NPHP1,NPHP3,NPHP4,PALB2,PEPD,PLEC,PRDX1,RAD51,RAD51C,RBM8A,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SBDS,SLC19A2,SLC25A13,SLC2A1,SLC37A4,SLX4,SMAD4,SMARCAL1,SMPD1,STK11,SURF1,TBX1,TERT,TGFB1,TINF2,TMEM67,TREX1,TSR2,UBE2T,UROS,WAS,WDR19,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4L,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Low_anterior_hairline,Low anterior hairline,HP:0000294,FALSE,2.63111E-05,4.579861403193663,144,173,21,4958,"ADA2,BRCA1,GATA1,PEPD,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,TSR2"
HP,Homocystinuria,Homocystinuria,HP:0002156,FALSE,2.64269E-05,4.577954228,11,173,7,4958,"HCFC1,LMBRD1,MMACHC,MMADHC,MTR,MTRR,PRDX1"
HP,Abnormal_cerebral_vascular_morphology,Abnormal cerebral vascular morphology,HP:0100659,FALSE,2.6766E-05,4.572415963984208,345,173,34,4958,"ABCG8,ACVRL1,ADA2,ALPL,CD46,CFH,CFI,COL3A1,COL4A1,ENG,F8,GBA1,GLA,HBB,IFIH1,LMBRD1,MMACHC,PCCA,PCCB,SAMD9,SLC19A2,SMAD4,SMARCAL1,TERT,TREX1,WAS,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
HP,Unusual_infection,Unusual infection,HP:0032101,FALSE,2.71005E-05,4.567022088142967,1040,173,68,4958,"ACVRL1,ADA2,ALPL,BRCA1,BRCA2,BRIP1,BTK,C3,CD40LG,CFB,CFH,CFI,CLCN7,COG1,CTC1,DKC1,DNAJC21,ELANE,ENG,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FMO3,FOXP3,G6PC3,GATA1,GBA1,HBB,HLA-DQB1,IFIH1,LMBRD1,LYST,MAD2L2,PALB2,PEPD,PLEC,RAD51,RAD51C,RFWD3,RMRP,RPL11,SAMD9,SAMD9L,SBDS,SLC2A1,SLC37A4,SLC46A1,SLC7A7,SLX4,SMARCAL1,SMPD1,SRP54,TBX1,TERT,TGFB1,TINF2,UBE2T,UROS,WAS,WDR19,XRCC2"
HP,Blurred_vision,Blurred vision,HP:0000622,FALSE,2.86371E-05,4.543071403235716,44,173,12,4958,"ABCA1,COL4A1,MT-ATP6,MT-CO1,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND4L,MT-ND4,MT-ND5,MT-ND6"
HP,Morphological_central_nervous_system_abnormality,Morphological central nervous system abnormality,HP:0002011,FALSE,2.99222E-05,4.524006837073061,2820,173,133,4958,"ABCA1,ABCG8,ACVRL1,ADA2,ALG8,ALPL,ATP7B,BRCA1,BRCA2,BRIP1,BTK,CD40LG,CD46,CEP164,CEP83,CFB,CFH,CFI,CLCN7,COG1,COL3A1,COL4A1,COQ2,CP,CTC1,DCDC2,DKC1,DNAJC21,ENG,ERCC4,F8,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FARS2,FOXP3,G6PC3,GATA1,GBA1,GLA,HBA1,HBA2,HBB,HCFC1,HLA-DQB1,IFIH1,KCNQ1,LMBRD1,LYST,MAD2L2,MEN1,MMACHC,MMADHC,MTR,MTRR,MTTP,MUC1,NPHP1,NPHP3,PALB2,PCCA,PCCB,PLEC,PNPO,PRDX1,RAD51,RAD51C,RBM8A,REN,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SAMD9L,SBDS,SLC19A2,SLC25A13,SLC2A1,SLC46A1,SLC7A7,SLX4,SMAD4,SMARCAL1,SMPD1,SRP54,SURF1,TBX1,TERT,TGFB1,TINF2,TMEM67,TREX1,TSR2,UBE2T,WAS,XPNPEP3,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Abnormality_of_the_skeletal_system,Abnormality of the skeletal system,HP:0000924,FALSE,3.04006E-05,4.517117462302065,3224,173,145,4958,"ABCG8,ACVRL1,ADA2,ALG8,ALPL,ATP7B,BAAT,BRCA1,BRCA2,BRIP1,BTK,CD40LG,CD46,CDAN1,CDIN1,CEP164,CFH,CFI,CLCN7,COG1,COL3A1,COL4A1,COL7A1,COQ2,CTC1,DKC1,DNAJC21,ELANE,ENG,EPB42,ERCC4,F8,F9,FAH,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FARS2,FOXP3,G6PC1,G6PC3,GATA1,GBA1,GLA,HAMP,HBA1,HBA2,HBB,HCFC1,HLA-DQB1,IFIH1,INVS,KCNQ1,LIPA,LPIN2,MAD2L2,MEN1,MMACHC,MMP1,MTRR,MTTP,MUC1,NAF1,NEK8,NPHP1,NPHP3,NPHP4,PALB2,PCCA,PCCB,PEPD,PLEC,PNPO,PRDX1,RAD51,RAD51C,RBM8A,REN,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SAMD9L,SBDS,SLC2A1,SLC37A4,SLC46A1,SLC4A1,SLC7A7,SLX4,SMAD4,SMARCAL1,SMPD1,SRP54,STK11,SURF1,TBX1,TERT,TFR2,TGFB1,TINF2,TMEM67,TREX1,TSR2,UBE2T,UROS,VWF,WAS,WDR19,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Bipolar_affective_disorder,Bipolar affective disorder,HP:0007302,FALSE,3.08739E-05,4.510408310526495,36,173,11,4958,"SMPD1,TBX1,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Abnormal_brain_morphology,Abnormal brain morphology,HP:0012443,FALSE,3.18623E-05,4.496723545187737,2601,173,126,4958,"ABCG8,ACVRL1,ADA2,ALG8,ALPL,ATP7B,BRCA1,BRCA2,BRIP1,BTK,CD46,CEP164,CEP83,CFH,CFI,CLCN7,COG1,COL3A1,COL4A1,COQ2,CP,CTC1,DCDC2,DKC1,DNAJC21,ENG,ERCC4,F8,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FARS2,FOXP3,G6PC3,GATA1,GBA1,GLA,HBA1,HBA2,HBB,HCFC1,HLA-DQB1,IFIH1,KCNQ1,LMBRD1,LYST,MAD2L2,MEN1,MMACHC,MMADHC,MTR,MTRR,MUC1,NPHP1,NPHP3,PALB2,PCCA,PCCB,PNPO,PRDX1,RAD51,RAD51C,RBM8A,REN,RFWD3,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SAMD9L,SBDS,SLC19A2,SLC25A13,SLC2A1,SLC46A1,SLC7A7,SLX4,SMAD4,SMARCAL1,SMPD1,SRP54,SURF1,TBX1,TERT,TGFB1,TINF2,TMEM67,TREX1,TSR2,UBE2T,WAS,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Abnormal_large_intestine_morphology,Abnormal large intestine morphology,HP:0002250,FALSE,3.39816E-05,4.468755937037901,331,173,33,4958,"ADA2,BRCA1,BRCA2,ELANE,ENG,FOXP3,GATA1,NPHP1,PALB2,RAD51C,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLC37A4,SMAD4,STK11,TGFB1,TSR2,WAS,POLG"
HP,Abnormality_of_vision,Abnormality of vision,HP:0000504,FALSE,3.63465E-05,4.439537099618175,1334,173,80,4958,"ABCA1,ACVRL1,ADA2,BRCA1,BRCA2,BRIP1,CEP164,CFH,CFHR1,CFHR3,CFI,CLCN7,COL3A1,COL4A1,COL7A1,COQ2,CTC1,ENG,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FARS2,GATA1,GBA1,HLA-DQB1,INVS,LYST,MAD2L2,MEN1,MMACHC,MMP1,MTR,MTRR,MTTP,NPHP1,NPHP3,NPHP4,PALB2,PEPD,PRDX1,RAD51,RAD51C,RFWD3,RMRP,SAMD9L,SLC19A2,SLC2A1,SLX4,SMAD4,TBX1,TERT,TGFB1,TMEM67,TREX1,UBE2T,UROS,WDR19,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4L,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Abnormal_cardiac_atrium_morphology,Abnormal cardiac atrium morphology,HP:0005120,FALSE,3.63835E-05,4.439095412688403,593,173,47,4958,"ADA2,BRCA1,BRCA2,BRIP1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,G6PC3,GATA1,LMBRD1,MAD2L2,NPHP3,PALB2,RAD51,RAD51C,RBM8A,RFWD3,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLC19A2,SLX4,SMAD4,TBX1,TSR2,UBE2T,XRCC2"
HP,Mitochondrial_myopathy,Mitochondrial myopathy,HP:0003737,FALSE,3.72016E-05,4.429438124296817,54,173,13,4958,"MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Finger_syndactyly,Finger syndactyly,HP:0006101,FALSE,3.88734E-05,4.410347074277025,204,173,25,4958,"BRCA1,BRCA2,BRIP1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,MAD2L2,NPHP1,PALB2,PLEC,RAD51,RAD51C,RBM8A,RFWD3,SLX4,UBE2T,WDR19,XRCC2"
HP,Abnormal_heart_valve_morphology,Abnormal heart valve morphology,HP:0001654,FALSE,4.15552E-05,4.381374745963892,351,173,34,4958,"ADA2,BRCA1,BRCA2,BRIP1,CLCN7,COL3A1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,GBA1,GLA,IFIH1,MAD2L2,PALB2,RAD51,RAD51C,RFWD3,RPL26,RPL5,SLX4,SMAD4,SMPD1,TBX1,UBE2T,VWF,XRCC2,POLG"
HP,Basal_ganglia_calcification,Basal ganglia calcification,HP:0002135,FALSE,4.97069E-05,4.3035835443526675,46,173,12,4958,"ERCC4,FAM111A,IFIH1,SLC46A1,TREX1,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
HP,Abnormality_of_the_amniotic_fluid,Abnormality of the amniotic fluid,HP:0001560,FALSE,5.11639E-05,4.291035945228669,463,173,40,4958,"ALG8,ALPL,BRCA1,BRCA2,BRIP1,CLCN7,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,GATA1,GBA1,HBA1,HBA2,IFIH1,INVS,MAD2L2,NEK8,NPHP3,PALB2,PLEC,PNPO,RAD51,RAD51C,REN,RFWD3,RPL11,SLC2A1,SLX4,TBX1,TMEM67,UBE2T,UROS,XRCC2"
HP,Aplasia/Hypoplasia_of_the_testes,Aplasia/Hypoplasia of the testes,HP:0010468,FALSE,5.23712E-05,4.280907547201804,207,173,25,4958,"BRCA1,BRCA2,BRIP1,DKC1,ERCC4,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,MAD2L2,NPHP1,PALB2,RAD51,RAD51C,RFWD3,SAMD9,SLX4,UBE2T,XRCC2"
HP,Reduced_consciousness,Reduced consciousness,HP:0004372,FALSE,5.36322E-05,4.270574167595585,238,173,27,4958,"ATP7B,CFH,CFHR1,CFHR3,COL3A1,GBA1,HLA-DQB1,KCNE1,KCNQ1,MEN1,MMAA,MMAB,MTRR,PCCA,PCCB,SLC25A13,SLC7A7,TERT,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND4,MT-ND5,MT-ND6,POLG"
HP,Proptosis,Proptosis,HP:0000520,FALSE,5.38192E-05,4.269062815677258,270,173,29,4958,"ALPL,BRCA1,BRCA2,BRIP1,COG1,COL3A1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,KCNQ1,MAD2L2,PALB2,PEPD,RAD51,RAD51C,RFWD3,SLX4,TBX1,TERT,TGFB1,UBE2T,XRCC2"
HP,Abnormal_blood_urea_nitrogen_concentration,Abnormal blood urea nitrogen concentration,HP:0031970,FALSE,5.39413E-05,4.268078979915551,23,173,9,4958,"C3,CD46,CFB,CFH,CFHR1,CFHR3,CFI,ERCC4,THBD"
HP,Progressive_external_ophthalmoplegia,Progressive external ophthalmoplegia,HP:0000590,FALSE,5.46682E-05,4.262265237353837,30,173,10,4958,"MT-ATP8,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Abnormal_circulating_methionine_concentration,Abnormal circulating methionine concentration,HP:0010901,FALSE,5.61011E-05,4.251028990679075,17,173,8,4958,"FAH,LMBRD1,MMACHC,MMADHC,MTR,MTRR,PRDX1,SLC25A13"
HP,Aplasia/Hypoplasia_of_the_cerebral_white_matter,Aplasia/Hypoplasia of the cerebral white matter,HP:0012429,FALSE,5.61011E-05,4.251028990679075,17,173,8,4958,"SLC2A1,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
HP,Nephropathy,Nephropathy,HP:0000112,FALSE,5.66612E-05,4.246714527491688,99,173,17,4958,"ADA2,GLA,MMACHC,NPHP1,PRDX1,SMARCAL1,TMEM67,TREX1,WAS,WDR19,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
HP,Abnormality_of_blood_circulation,Abnormality of blood circulation,HP:0011028,FALSE,5.94461E-05,4.225876799300576,356,173,34,4958,"ACVRL1,ADA2,ALPL,BRCA2,CD46,CFH,CFHR1,CFHR3,CFI,COL3A1,COL4A1,CTC1,ENG,F8,F9,FAH,GBA1,IFIH1,LMBRD1,MEN1,MMACHC,PCCA,PCCB,SAMD9,SBDS,SLC25A13,SLC7A7,SMAD4,STK11,TBX1,TERT,TREX1,VWF,WAS"
HP,Failure_to_thrive,Failure to thrive,HP:0001508,FALSE,6.01305E-05,4.2209052495241774,1083,173,69,4958,"ALG8,ALPL,ATP7B,BRCA1,BRCA2,BTK,CD40LG,COG1,COL7A1,DKC1,DNAJC21,ERCC4,FAH,FAM111A,FANCF,FOXP3,G6PC3,GBA1,HBA1,HBA2,HBB,HCFC1,HLA-DQB1,LIPA,LMBRD1,LPIN2,MMAA,MMAB,MMACHC,MMADHC,MTR,MTRR,MTTP,PCCA,PCCB,PEPD,PNPO,PRDX1,RMRP,RPL5,RPS19,SBDS,SLC25A13,SLC37A4,SLC46A1,SLC4A1,SLC7A7,SMAD4,SMARCAL1,SMPD1,SRP54,SURF1,TBX1,TERT,TGFB1,TINF2,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
